1.424999999999999878e-01,7.847704081632652651e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.114974648150784509e+00,3.738879131548332513e+00,3.769712924957275391e+00,1.424999999999999878e-01,7.847704081632652651e-01,1.000000000000000048e-04
2.250000000000000056e-01,8.607142857142856540e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.532348603509942953e+00,3.254181594559640622e+00,3.688495635986328125e+00,1.875000000000000000e-01,8.401466836734694521e-01,1.000000000000000048e-04
2.725000000000000200e-01,9.035140306122448894e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.841076259955060967e+00,2.877680720704974604e+00,3.625510454177856445e+00,2.174999999999999989e-01,8.735714285714286653e-01,1.000000000000000048e-04
3.674999999999999933e-01,9.268941326530611979e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.054913528672453360e+00,2.523519913355509292e+00,3.575551509857177734e+00,2.824999999999999734e-01,9.001913265306125123e-01,1.000000000000000048e-04
4.824999999999999845e-01,9.424936224489794956e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.228880647472937682e+00,2.160805196473092771e+00,3.537447452545166016e+00,3.449999999999999734e-01,9.180803571428571841e-01,1.000000000000000048e-04
5.574999999999999956e-01,9.566741071428570553e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.423014988366534173e+00,1.813950863751498055e+00,3.512403964996337891e+00,4.074999999999999734e-01,9.318686224489795000e-01,1.000000000000000048e-04
5.875000000000000222e-01,9.635586734693876165e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.536483718620714534e+00,1.549980427279616935e+00,3.493616819381713867e+00,4.525000000000000133e-01,9.423086734693878475e-01,8.500000000000000611e-05
6.300000000000000044e-01,9.646875000000000311e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.556730042657989976e+00,1.351475404970573724e+00,3.485863208770751953e+00,4.824999999999999845e-01,9.494834183673471761e-01,7.225000000000000790e-05
6.500000000000000222e-01,9.747002551020409467e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.764590807956431640e+00,1.187785065535343021e+00,3.471684932708740234e+00,5.024999999999999467e-01,9.554528061224489832e-01,6.141250000000000875e-05
6.650000000000000355e-01,9.730420918367346239e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.725914040315765785e+00,1.057402236895127690e+00,3.469740390777587891e+00,5.274999999999999689e-01,9.590497448979591333e-01,5.220062500000000473e-05
6.774999999999999911e-01,9.756313775510204733e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.787249655737013221e+00,9.470837603915821523e-01,3.466660976409912109e+00,5.524999999999999911e-01,9.620471938775509990e-01,4.437053125000000198e-05
6.824999999999999956e-01,9.765880102040815913e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.811299430751493134e+00,8.541677052324468944e-01,3.463467359542846680e+00,5.649999999999999467e-01,9.645727040816325371e-01,3.771495156249999762e-05
7.025000000000000133e-01,9.767091836734693722e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.814404429760987369e+00,7.994445742982806413e-01,3.460699081420898438e+00,5.825000000000000178e-01,9.662436224489795444e-01,3.205770882812499493e-05
7.149999999999999689e-01,9.774298469387755484e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.833157199747103672e+00,7.488512794176737097e-01,3.459300279617309570e+00,5.875000000000000222e-01,9.677295918367346816e-01,2.724905250390624467e-05
6.975000000000000089e-01,9.771874999999999867e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.826795369662913782e+00,7.138759891192117957e-01,3.457423686981201172e+00,5.899999999999999689e-01,9.690561224489796510e-01,2.316169462832030814e-05
7.075000000000000178e-01,9.793048469387756194e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.884428221710192641e+00,6.600220402081807825e-01,3.454736709594726562e+00,5.975000000000000311e-01,9.702104591836735459e-01,1.968744043407226260e-05
7.025000000000000133e-01,9.777168367346940059e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.840765863311996764e+00,6.407292846477392612e-01,3.455973863601684570e+00,6.075000000000000400e-01,9.712946428571427315e-01,1.673432436896142168e-05
7.049999999999999600e-01,9.782589285714285987e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855366261114500759e+00,6.061092560941522267e-01,3.454753875732421875e+00,6.149999999999999911e-01,9.719770408163264097e-01,1.422417571361720792e-05
7.099999999999999645e-01,9.776339285714285010e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.838559355700132514e+00,6.003877872770483348e-01,3.455469131469726562e+00,6.149999999999999911e-01,9.725829081632652029e-01,1.209054935657462589e-05
7.049999999999999600e-01,9.788520408163264852e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.871697454104582548e+00,5.683111268462557319e-01,3.453235626220703125e+00,6.175000000000000488e-01,9.731505102040814981e-01,1.027696695308843183e-05
7.199999999999999734e-01,9.782525510204080899e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855192713580967823e+00,5.552294326551032722e-01,3.453723192214965820e+00,6.274999999999999467e-01,9.736670918367346106e-01,8.735421910125167229e-06
7.099999999999999645e-01,9.783992346938775730e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.859195231135881254e+00,5.548817741148399652e-01,3.453026294708251953e+00,6.350000000000000089e-01,9.739668367346939748e-01,7.425108623606391636e-06
7.075000000000000178e-01,9.782334183673468964e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.854672328805374804e+00,5.570218969475139170e-01,3.452698945999145508e+00,6.374999999999999556e-01,9.743048469387755040e-01,6.311342330065432510e-06
7.149999999999999689e-01,9.785522959183673430e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.863396334083335493e+00,5.290444836472020240e-01,3.452386856079101562e+00,6.450000000000000178e-01,9.746237244897959506e-01,5.364640980555617464e-06
7.099999999999999645e-01,9.786798469387754107e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.866916657707534455e+00,5.369998893954537333e-01,3.452297210693359375e+00,6.424999999999999600e-01,9.750063775510203756e-01,4.559944833472274717e-06
7.099999999999999645e-01,9.787691326530613134e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.869391495609719733e+00,5.244333066723563253e-01,3.452243804931640625e+00,6.474999999999999645e-01,9.753571428571428115e-01,3.875953108451433383e-06
7.175000000000000266e-01,9.788010204081633026e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.870277499788487674e+00,5.112617864753260521e-01,3.451600551605224609e+00,6.524999999999999689e-01,9.756632653061224625e-01,3.294560142183718290e-06
7.199999999999999734e-01,9.788775510204081876e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.872408518297871804e+00,5.235424890662684350e-01,3.451548814773559570e+00,6.524999999999999689e-01,9.758928571428571175e-01,2.800376120856160674e-06
7.199999999999999734e-01,9.786352040816326259e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.865682523840221929e+00,5.115352110429243204e-01,3.452206373214721680e+00,6.524999999999999689e-01,9.760586734693876831e-01,2.380319702727736403e-06
7.125000000000000222e-01,9.787308673469387044e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.868329775064721421e+00,5.220667710809996365e-01,3.452107191085815430e+00,6.600000000000000311e-01,9.761862244897959728e-01,2.023271747318575731e-06
7.149999999999999689e-01,9.787563775510202957e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.869037409064823407e+00,4.961160123348236084e-01,3.451786756515502930e+00,6.650000000000000355e-01,9.762627551020408578e-01,1.719780985220789287e-06
7.125000000000000222e-01,9.786160714285714324e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.865154276713454351e+00,4.968228358210939333e-01,3.451848506927490234e+00,6.650000000000000355e-01,9.763775510204081298e-01,1.461813837437670851e-06
7.149999999999999689e-01,9.784821428571427449e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.861467693667531620e+00,5.151638731811986061e-01,3.451959609985351562e+00,6.700000000000000400e-01,9.765051020408163085e-01,1.242541761822020213e-06
7.149999999999999689e-01,9.782653061224489965e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855539851658713602e+00,5.010358781525583449e-01,3.452054500579833984e+00,6.724999999999999867e-01,9.766772959183674940e-01,1.056160497548717160e-06
7.149999999999999689e-01,9.782206632653062117e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.854325620237065486e+00,5.002747033581589342e-01,3.452043533325195312e+00,6.724999999999999867e-01,9.767665816326530637e-01,8.977364229164095860e-07
7.175000000000000266e-01,9.783227040816327991e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.857104105994383136e+00,4.939339711810603051e-01,3.451801776885986328e+00,6.750000000000000444e-01,9.768367346938775508e-01,7.630759594789480899e-07
7.175000000000000266e-01,9.783354591836734837e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.857452193211881042e+00,5.082538299488298383e-01,3.451702833175659180e+00,6.774999999999999911e-01,9.769132653061224358e-01,6.486145655571058764e-07
7.175000000000000266e-01,9.783673469387755839e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.858323169417488874e+00,4.836049495321331770e-01,3.451646327972412109e+00,6.800000000000000488e-01,9.769642857142858405e-01,5.513223807235399843e-07
7.175000000000000266e-01,9.782971938775510967e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856408450378678410e+00,5.001529084913658441e-01,3.451762676239013672e+00,6.800000000000000488e-01,9.770599489795919190e-01,4.686240236150089761e-07
7.175000000000000266e-01,9.782844387755101900e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856060881594964407e+00,4.890305436018741458e-01,3.451811313629150391e+00,6.850000000000000533e-01,9.771301020408162952e-01,3.983304200727576244e-07
7.175000000000000266e-01,9.782525510204080899e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855192713580967823e+00,4.881195967847650752e-01,3.451839447021484375e+00,6.850000000000000533e-01,9.772130102040814670e-01,3.385808570618439834e-07
7.175000000000000266e-01,9.782461734693878030e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855019209034204142e+00,4.984666217457164317e-01,3.451803207397460938e+00,6.850000000000000533e-01,9.773022959183673697e-01,2.877937285025673938e-07
7.175000000000000266e-01,9.783163265306122902e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856930127274222020e+00,4.851676767522638545e-01,3.451760768890380859e+00,6.875000000000000000e-01,9.772959183673468608e-01,2.446246692271822556e-07
7.175000000000000266e-01,9.783673469387755839e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.858323169417488874e+00,4.955658253395195945e-01,3.451715469360351562e+00,6.875000000000000000e-01,9.773724489795918569e-01,2.079309688431049120e-07
7.175000000000000266e-01,9.783035714285713835e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856582299490462606e+00,4.978707206971717536e-01,3.451723814010620117e+00,6.875000000000000000e-01,9.774617346938775375e-01,1.767413235166391580e-07
7.149999999999999689e-01,9.782525510204080899e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.855192713580967823e+00,4.919966423150264889e-01,3.451725482940673828e+00,6.875000000000000000e-01,9.774936224489795267e-01,1.502301249891432803e-07
7.175000000000000266e-01,9.783163265306121792e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856930127274218911e+00,4.990347253553795159e-01,3.451697111129760742e+00,6.875000000000000000e-01,9.775510204081632182e-01,1.276956062407717962e-07
7.175000000000000266e-01,9.783163265306121792e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856930127274218911e+00,4.929974277814229144e-01,3.451705217361450195e+00,6.899999999999999467e-01,9.775765306122449205e-01,1.085412653046560202e-07
7.175000000000000266e-01,9.783163265306122902e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856930127274222020e+00,4.875819132183537574e-01,3.451719284057617188e+00,6.875000000000000000e-01,9.775765306122449205e-01,9.226007550895761449e-08
7.149999999999999689e-01,9.783163265306121792e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.856930127274218911e+00,4.958627196875485255e-01,3.451715946197509766e+00,6.875000000000000000e-01,9.775892857142858272e-01,7.842106418261396901e-08
