0.000000000000000000e+00,1.828270458430051870e-01,2.158089308068156242e-03,1.439069956541061401e-01,3.750000000000000078e-04
0.000000000000000000e+00,1.473347450420260385e-01,2.153198001906275749e-03,1.405653804540634155e-01,5.000000000000000104e-04
0.000000000000000000e+00,1.263816004246473279e-01,1.474846969358623028e-03,7.934751361608505249e-02,5.000000000000000104e-04
0.000000000000000000e+00,7.262406322639435030e-02,1.680768909864127636e-03,6.473597884178161621e-02,5.000000000000000104e-04
0.000000000000000000e+00,6.208160603884607665e-02,1.783013693057000637e-03,5.837615951895713806e-02,2.500000000000000052e-04
0.000000000000000000e+00,5.875167313497513255e-02,1.776013989001512527e-03,5.722685903310775757e-02,2.500000000000000052e-04
0.000000000000000000e+00,5.705637790262699238e-02,1.946393866091966629e-03,5.509170889854431152e-02,2.500000000000000052e-04
0.000000000000000000e+00,5.451913701836019754e-02,1.980964792892336845e-03,5.297993868589401245e-02,1.250000000000000026e-04
0.000000000000000000e+00,5.371896680444478850e-02,1.976947998628020287e-03,5.237114802002906799e-02,1.250000000000000026e-04
0.000000000000000000e+00,5.321899054106325050e-02,2.072730567306280136e-03,5.188498646020889282e-02,1.250000000000000026e-04
0.000000000000000000e+00,5.198681471403688442e-02,2.115182578563690186e-03,5.068495124578475952e-02,6.250000000000000130e-05
0.000000000000000000e+00,5.155542124062776482e-02,2.158041112124919891e-03,5.043118074536323547e-02,6.250000000000000130e-05
0.000000000000000000e+00,5.125373371876776329e-02,2.103202044963836670e-03,5.011998862028121948e-02,6.250000000000000130e-05
0.000000000000000000e+00,5.058119842316955578e-02,2.124820835888385773e-03,4.947832971811294556e-02,3.125000000000000065e-05
0.000000000000000000e+00,5.037663876079023079e-02,2.224419731646776199e-03,4.957198351621627808e-02,3.125000000000000065e-05
0.000000000000000000e+00,5.022008038125932300e-02,2.111972309648990631e-03,4.923063516616821289e-02,3.125000000000000065e-05
0.000000000000000000e+00,5.008799190632998860e-02,2.112275222316384315e-03,4.904933273792266846e-02,3.125000000000000065e-05
0.000000000000000000e+00,4.987794209737330536e-02,2.101521007716655731e-03,4.914665594696998596e-02,3.125000000000000065e-05
0.000000000000000000e+00,4.949763072188943791e-02,2.148044761270284653e-03,4.849725961685180664e-02,1.562500000000000033e-05
0.000000000000000000e+00,4.953267044387757445e-02,2.104731509461998940e-03,4.858815670013427734e-02,1.562500000000000033e-05
