3.506591717450646510e-03,5.910747324824333404e+00,3.769179806113243103e-03,3.256591260433197021e-01,3.750000000000000078e-04
3.957714752759784391e-03,5.866851899623870992e+00,3.945821896195411682e-03,3.263371884822845459e-01,5.000000000000000104e-04
2.600659128278494034e-02,5.495049939751624812e+00,8.976960182189941406e-02,3.387630283832550049e-01,5.000000000000000104e-04
1.380104948114603824e-01,4.218721604943275416e+00,1.833799928426742554e-01,3.461668491363525391e-01,5.000000000000000104e-04
2.121653275564313046e-01,3.704850648939609581e+00,2.468148618936538696e-01,3.536939024925231934e-01,5.000000000000000104e-04
2.720066341012716271e-01,3.357513910233974386e+00,2.944933772087097168e-01,3.579343557357788086e-01,5.000000000000000104e-04
3.072011162713170207e-01,3.161605950295925282e+00,3.219917416572570801e-01,3.629074990749359131e-01,5.000000000000000104e-04
3.292142508178949600e-01,3.042207717001438105e+00,3.375732898712158203e-01,3.654023110866546631e-01,5.000000000000000104e-04
3.463880776986479892e-01,2.950021310448646350e+00,3.548595011234283447e-01,3.681587874889373779e-01,5.000000000000000104e-04
3.590760659798979959e-01,2.880958193242550092e+00,3.632958829402923584e-01,3.693097531795501709e-01,5.000000000000000104e-04
3.690995523706078751e-01,2.828119699358940142e+00,3.721189200878143311e-01,3.703565597534179688e-01,5.000000000000000104e-04
3.773749425634742027e-01,2.784746429622173114e+00,3.807844817638397217e-01,3.725717663764953613e-01,5.000000000000000104e-04
3.847820226103067509e-01,2.745955693721771063e+00,3.875275254249572754e-01,3.738017976284027100e-01,5.000000000000000104e-04
3.905544839426874915e-01,2.716331386864185404e+00,3.929686248302459717e-01,3.746789395809173584e-01,5.000000000000000104e-04
3.954773346334695683e-01,2.690650598704814822e+00,3.984068036079406738e-01,3.748187720775604248e-01,5.000000000000000104e-04
3.998276763409376322e-01,2.669451991319656159e+00,4.032357633113861084e-01,3.765844106674194336e-01,5.000000000000000104e-04
4.052831936255097411e-01,2.638869839608669388e+00,4.070133566856384277e-01,3.782299160957336426e-01,5.000000000000000104e-04
4.082309478148817838e-01,2.624864433109760142e+00,4.105686545372009277e-01,3.781429231166839600e-01,5.000000000000000104e-04
4.113024314865469933e-01,2.609558471739292340e+00,4.116691648960113525e-01,3.781651854515075684e-01,5.000000000000000104e-04
4.147290435805917053e-01,2.591077444255351914e+00,4.150883257389068604e-01,3.799426555633544922e-01,5.000000000000000104e-04
4.177406647056340905e-01,2.575410415530204666e+00,4.181161522865295410e-01,3.796209990978240967e-01,5.000000000000000104e-04
4.193210350722074709e-01,2.568761073648929472e+00,4.215168058872222900e-01,3.796641826629638672e-01,5.000000000000000104e-04
4.238485255464911616e-01,2.543123252391815026e+00,4.245132207870483398e-01,3.796818554401397705e-01,5.000000000000000104e-04
4.247305572032928356e-01,2.539776450097560812e+00,4.253595471382141113e-01,3.808724284172058105e-01,5.000000000000000104e-04
4.267434470728039830e-01,2.529981598258018494e+00,4.267210364341735840e-01,3.811209797859191895e-01,5.000000000000000104e-04
4.299609282612800731e-01,2.512215032279491389e+00,4.294544756412506104e-01,3.811262547969818115e-01,5.000000000000000104e-04
4.324482811987400144e-01,2.499042811691761123e+00,4.307947456836700439e-01,3.810980618000030518e-01,5.000000000000000104e-04
4.329701569303870401e-01,2.498747501373291158e+00,4.341901540756225586e-01,3.814952373504638672e-01,5.000000000000000104e-04
4.356448632851243064e-01,2.482359130978584183e+00,4.363382160663604736e-01,3.813172876834869385e-01,5.000000000000000104e-04
4.373829492554068832e-01,2.474705101847648692e+00,4.364098012447357178e-01,3.814006149768829346e-01,5.000000000000000104e-04
4.390551668405532904e-01,2.465807563960552340e+00,4.388928413391113281e-01,3.802279531955718994e-01,5.000000000000000104e-04
4.400247946381569131e-01,2.459936003088951217e+00,4.416449666023254395e-01,3.811042606830596924e-01,5.000000000000000104e-04
4.421914936602115431e-01,2.450870650410652107e+00,4.420533478260040283e-01,3.806056082248687744e-01,5.000000000000000104e-04
4.440520412474870948e-01,2.439064708650112046e+00,4.442942440509796143e-01,3.810678720474243164e-01,5.000000000000000104e-04
4.454930081218481108e-01,2.432204178869724398e+00,4.437650144100189209e-01,3.812962174415588379e-01,5.000000000000000104e-04
4.463143941015005334e-01,2.429911796748638331e+00,4.456392526626586914e-01,3.814021348953247070e-01,5.000000000000000104e-04
4.478054588660597690e-01,2.421539247035980225e+00,4.472898244857788086e-01,3.812256455421447754e-01,5.000000000000000104e-04
4.497629780322313087e-01,2.411077119112014611e+00,4.495923519134521484e-01,3.802922666072845459e-01,5.000000000000000104e-04
4.499924700707197411e-01,2.410423549413680977e+00,4.506164491176605225e-01,3.805243074893951416e-01,5.000000000000000104e-04
4.514412495121359892e-01,2.402710137367248588e+00,4.513638913631439209e-01,3.801562488079071045e-01,5.000000000000000104e-04
4.528916890919208460e-01,2.395428759157657517e+00,4.538322389125823975e-01,3.796020448207855225e-01,5.000000000000000104e-04
4.532221090421080789e-01,2.394031090736389089e+00,4.522801041603088379e-01,3.797360062599182129e-01,5.000000000000000104e-04
4.554745997115969836e-01,2.382887953519821078e+00,4.533581733703613281e-01,3.791566789150238037e-01,5.000000000000000104e-04
4.561863177269697145e-01,2.378440039455890442e+00,4.548796117305755615e-01,3.794733881950378418e-01,5.000000000000000104e-04
4.564163958281278743e-01,2.378215749859809769e+00,4.562409520149230957e-01,3.788088560104370117e-01,5.000000000000000104e-04
4.576522843912244065e-01,2.372375485599040879e+00,4.581876695156097412e-01,3.788568675518035889e-01,5.000000000000000104e-04
4.589415420219302155e-01,2.363934972584247785e+00,4.581026732921600342e-01,3.788424730300903320e-01,5.000000000000000104e-04
4.599964252859354286e-01,2.360059317052364491e+00,4.595276713371276855e-01,3.790265917778015137e-01,5.000000000000000104e-04
4.601898825168609375e-01,2.359557374417781794e+00,4.615049064159393311e-01,3.787467181682586670e-01,5.000000000000000104e-04
4.607557025551796137e-01,2.356532010138034927e+00,4.613372981548309326e-01,3.780943453311920166e-01,5.000000000000000104e-04
4.622749897837639121e-01,2.347846309542656051e+00,4.617226123809814453e-01,3.777161836624145508e-01,5.000000000000000104e-04
4.631359761580824963e-01,2.343941286802291746e+00,4.618963897228240967e-01,3.779779970645904541e-01,5.000000000000000104e-04
4.637946183979511083e-01,2.340166413187980687e+00,4.641021490097045898e-01,3.774531781673431396e-01,5.000000000000000104e-04
4.636406629905104881e-01,2.342793829739093781e+00,4.646832048892974854e-01,3.778788745403289795e-01,5.000000000000000104e-04
4.660439352691173598e-01,2.329182467162608905e+00,4.646118879318237305e-01,3.773030042648315430e-01,5.000000000000000104e-04
4.659644917398690911e-01,2.330093815028667414e+00,4.669046700000762939e-01,3.773480057716369629e-01,5.000000000000000104e-04
4.659471578896045574e-01,2.331252372264862149e+00,4.669685959815979004e-01,3.767445087432861328e-01,5.000000000000000104e-04
4.676517958566546174e-01,2.322137388885021192e+00,4.669108986854553223e-01,3.772176206111907959e-01,5.000000000000000104e-04
4.678289448469877265e-01,2.321531769931316269e+00,4.678624868392944336e-01,3.750368952751159668e-01,5.000000000000000104e-04
4.686239641532302103e-01,2.318189268410205894e+00,4.668516516685485840e-01,3.763673603534698486e-01,5.000000000000000104e-04
4.694729381054639772e-01,2.313856638967990875e+00,4.688226282596588135e-01,3.755750954151153564e-01,5.000000000000000104e-04
4.697914931923151127e-01,2.312086855769157623e+00,4.694765210151672363e-01,3.758219778537750244e-01,5.000000000000000104e-04
4.706692273914814262e-01,2.307651152312755638e+00,4.704861640930175781e-01,3.750388920307159424e-01,5.000000000000000104e-04
4.713382707536220573e-01,2.304352559149265289e+00,4.703683257102966309e-01,3.742001950740814209e-01,5.000000000000000104e-04
4.714126842841506182e-01,2.303931527435779447e+00,4.714955389499664307e-01,3.745302259922027588e-01,5.000000000000000104e-04
