3.398828041536035034e-03,2.171557838678360142e+01,3.849468193948268890e-03,1.523859649896621704e-01,3.750000000000000078e-04
4.379150288295932322e-03,1.882231013298034838e+01,5.873980466276407242e-03,1.496268659830093384e-01,5.000000000000000104e-04
6.237660997605416757e-02,1.477760536789894097e+01,1.390502750873565674e-01,7.334088534116744995e-02,5.000000000000000104e-04
1.626561486348509777e-01,1.113269170880317738e+01,1.979170143604278564e-01,6.443079560995101929e-02,5.000000000000000104e-04
2.235523874126374710e-01,9.983412338495254446e+00,2.507112026214599609e-01,5.845750868320465088e-02,5.000000000000000104e-04
2.604987735114991931e-01,9.409079936742783090e+00,2.767362892627716064e-01,5.598447844386100769e-02,5.000000000000000104e-04
2.855050714686512836e-01,9.041391534805297781e+00,3.016030490398406982e-01,5.368237569928169250e-02,5.000000000000000104e-04
3.036073659360408739e-01,8.791590040922164562e+00,3.173536956310272217e-01,5.208545923233032227e-02,5.000000000000000104e-04
3.180775802955031484e-01,8.592654582858084922e+00,3.296536505222320557e-01,5.115937441587448120e-02,5.000000000000000104e-04
3.309468681737780527e-01,8.425005033016205402e+00,3.366140425205230713e-01,5.077689513564109802e-02,5.000000000000000104e-04
3.405375410243868806e-01,8.298194351196288565e+00,3.515408039093017578e-01,4.945052787661552429e-02,5.000000000000000104e-04
3.496318769454955788e-01,8.158675460219383169e+00,3.535479307174682617e-01,4.935057833790779114e-02,5.000000000000000104e-04
3.567352952808141575e-01,8.075279251933098479e+00,3.647375404834747314e-01,4.820518940687179565e-02,5.000000000000000104e-04
3.641534096375107499e-01,7.970705692172050050e+00,3.723255097866058350e-01,4.768827930092811584e-02,5.000000000000000104e-04
3.693890542164444679e-01,7.889647163152694986e+00,3.776789903640747070e-01,4.704022035002708435e-02,5.000000000000000104e-04
3.753641523048281692e-01,7.835341273546219121e+00,3.821552097797393799e-01,4.685026779770851135e-02,5.000000000000000104e-04
3.796465250849723749e-01,7.752726493477821279e+00,3.887455463409423828e-01,4.622772708535194397e-02,5.000000000000000104e-04
3.843621983379125751e-01,7.704638478755950537e+00,3.908285498619079590e-01,4.611738771200180054e-02,5.000000000000000104e-04
