3.486328037979546934e-03,1.152620983004569943e+01,3.795152530074119568e-03,1.546185165643692017e-01,3.750000000000000078e-04
1.950429640593938363e-02,1.035101724863052297e+01,1.044727116823196411e-01,8.713771402835845947e-02,5.000000000000000104e-04
1.606336388550698713e-01,7.526737332344055176e+00,2.162906080484390259e-01,6.547182053327560425e-02,5.000000000000000104e-04
2.414545359089970700e-01,6.641555035114288685e+00,2.737723588943481445e-01,5.924529954791069031e-02,5.000000000000000104e-04
2.888684993237257137e-01,6.183769111037253907e+00,3.064849972724914551e-01,5.599489808082580566e-02,5.000000000000000104e-04
3.143056079745292775e-01,5.953983194828033731e+00,3.306725621223449707e-01,5.375540629029273987e-02,5.000000000000000104e-04
3.316865161061287037e-01,5.794853525161743235e+00,3.429726064205169678e-01,5.236576125025749207e-02,5.000000000000000104e-04
3.446411547064781034e-01,5.686838355064391948e+00,3.561186492443084717e-01,5.119513720273971558e-02,5.000000000000000104e-04
3.559719649702310362e-01,5.588223643898963644e+00,3.673145174980163574e-01,5.074097216129302979e-02,5.000000000000000104e-04
3.642473552003502868e-01,5.515424631834029867e+00,3.735249936580657959e-01,4.969896003603935242e-02,5.000000000000000104e-04
3.722808994725346765e-01,5.446666848063468791e+00,3.820753097534179688e-01,4.908564686775207520e-02,5.000000000000000104e-04
3.786870518326759250e-01,5.392586659193039367e+00,3.867728710174560547e-01,4.845798015594482422e-02,5.000000000000000104e-04
3.821880282089114012e-01,5.364731201529503224e+00,3.921308517456054688e-01,4.804804176092147827e-02,5.000000000000000104e-04
3.893501864746212737e-01,5.296351018548011602e+00,3.972650170326232910e-01,4.756118357181549072e-02,5.000000000000000104e-04
3.939746005833149045e-01,5.262002775073051808e+00,4.004209935665130615e-01,4.718355089426040649e-02,5.000000000000000104e-04
3.971383702009916306e-01,5.228598550558090530e+00,4.036788344383239746e-01,4.692713916301727295e-02,5.000000000000000104e-04
4.009187414124608106e-01,5.199455819129943812e+00,4.082783758640289307e-01,4.643250629305839539e-02,5.000000000000000104e-04
4.046975003182888275e-01,5.168527790904045460e+00,4.109720885753631592e-01,4.636044800281524658e-02,5.000000000000000104e-04
4.077732813730836070e-01,5.139804460406303122e+00,4.137724936008453369e-01,4.577281326055526733e-02,5.000000000000000104e-04
4.109743562340736345e-01,5.113872444033622955e+00,4.159283936023712158e-01,4.573654383420944214e-02,5.000000000000000104e-04
