8.250000000000000389e-02,7.981377551020407690e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.180851291490305988e+00,3.719293204220858406e+00,3.763103485107421875e+00,8.250000000000000389e-02,7.981377551020407690e-01,1.000000000000000048e-04
1.549999999999999989e-01,8.406249999999999556e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.410013197641746263e+00,3.339957186670014178e+00,3.705175876617431641e+00,1.074999999999999983e-01,8.285140306122450449e-01,1.000000000000000048e-04
2.149999999999999967e-01,8.755229591836735104e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.630437688129905416e+00,3.050890084468957042e+00,3.657733201980590820e+00,1.675000000000000100e-01,8.556951530612244561e-01,1.000000000000000048e-04
2.675000000000000155e-01,9.054081632653061540e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.856859363395140905e+00,2.794927141883156718e+00,3.608718872070312500e+00,2.149999999999999967e-01,8.795535714285713791e-01,1.000000000000000048e-04
2.999999999999999889e-01,9.197895408163264674e-01,2.000000000000000042e-02,1.000000000000000000e+00,1.985071214586742183e+00,2.566681580110029781e+00,3.578424930572509766e+00,2.650000000000000133e-01,8.966900510204083297e-01,1.000000000000000048e-04
4.199999999999999845e-01,9.308227040816325903e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.095788515045097000e+00,2.362241506576538086e+00,3.556423187255859375e+00,3.150000000000000022e-01,9.100318877551019092e-01,1.000000000000000048e-04
4.450000000000000067e-01,9.451020408163266495e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.261484607662733737e+00,2.169385870297749985e+00,3.532603502273559570e+00,3.549999999999999822e-01,9.204655612244897478e-01,8.500000000000000611e-05
4.675000000000000266e-01,9.490688775510204289e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.313500299662583970e+00,1.979884375225413828e+00,3.526955366134643555e+00,3.699999999999999956e-01,9.276147959183671521e-01,7.225000000000000790e-05
4.899999999999999911e-01,9.557142857142857384e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.408380304445941977e+00,1.845742872267058354e+00,3.507648468017578125e+00,3.775000000000000022e-01,9.335714285714286076e-01,6.141250000000000875e-05
5.500000000000000444e-01,9.573150510204081476e-01,2.000000000000000042e-02,1.000000000000000000e+00,2.432934064910438288e+00,1.725948290391401851e+00,3.501439332962036133e+00,3.900000000000000133e-01,9.383673469387755484e-01,5.220062500000000473e-05
